customer_id,baseline_sessions_30d,tenure_months,digital_transaction_share,support_tickets_90d,estimated_cate,aipw_pseudo_outcome,effect_decile,engagement_band,tenure_band
3019,9.1,57.1,0.606,0,0.040628966610613985,-0.3873731062595705,5,medium,long_tenure
3020,13.4,13.7,0.863,0,0.16166298968299705,0.8970274269253855,9,high,new
3021,1.6,59.8,0.812,0,-0.044315952810912794,0.6976396382540324,2,low,long_tenure
3022,5.0,18.2,0.54,0,-0.008289922074228516,0.5471347394955419,3,low,established
3023,10.4,56.7,0.447,0,0.07689883030592941,-0.4732411904147048,6,medium,long_tenure
3024,8.7,40.1,0.478,3,-0.02693023256357129,-0.5526739333623637,3,medium,established
3025,9.5,40.8,0.625,0,0.14345779074620274,-0.4496293221331332,9,medium,established
3026,17.1,34.9,0.843,0,0.10621777100585318,-0.41812097621369226,8,high,established
3027,16.0,17.6,0.734,1,-0.00783541579810337,-1.3666004519113617,3,high,new
3028,4.9,29.3,0.443,1,0.05948852579506352,2.3101758883203125,6,low,established
3029,12.6,39.7,0.383,2,0.07105316628806078,1.743528437553428,6,high,established
3030,5.4,53.5,0.654,1,0.1356292094785846,0.8252250058415005,9,low,long_tenure
3031,6.6,11.0,0.51,0,0.22957299139985912,1.3409648963334906,10,medium,new
3032,12.8,3.6,0.99,0,-0.13683230759915416,-0.8485389725163082,1,high,new
3033,13.9,13.0,0.884,0,0.2288336062722361,-0.5195110293726957,10,high,new
3034,19.2,24.4,0.99,2,-0.10573963068819603,0.5525043415756327,1,high,established
3035,1.2,15.0,0.466,3,0.11373317606963046,0.2740577130451709,8,low,new
3036,8.3,38.3,0.683,3,0.04804851452849439,-0.7336912338095383,5,medium,established
3037,15.4,2.6,0.509,1,0.0723549518930111,-0.7427374319658396,6,high,new
3038,18.8,11.4,0.99,2,0.06480510890416268,-1.4375553992654577,6,high,new
3039,14.0,30.0,0.9,0,0.14656623301257224,-1.6061541197569404,9,high,established
3040,7.5,28.9,0.763,2,0.06302728202631296,-0.8843992074838523,6,medium,established
3041,7.5,52.1,0.789,0,0.12351657989809631,-1.4423353042846683,8,medium,long_tenure
3042,8.0,14.1,0.458,2,0.17347746533894606,-1.2195048175131815,10,medium,new
3043,1.8,1.0,0.475,1,0.07317694261067334,0.3912275776581731,6,low,new
3044,5.1,49.9,0.62,0,0.00864579796063108,-2.4241879991940847,4,low,long_tenure
3045,6.4,34.7,0.34,1,-0.008589240572605749,-1.1105511227293967,3,medium,established
3046,0.0,15.0,0.495,0,-0.07630063813812048,0.5060526964248169,1,low,new
3047,5.5,56.4,0.7,0,-0.010652638238874235,0.7527141412934478,3,low,long_tenure
3048,8.8,3.0,0.412,3,-0.07107079053250577,0.5083461791460213,1,medium,new
3049,4.4,2.4,0.421,2,0.01378842470801303,-0.4708271054208766,4,low,new
3050,12.3,30.3,0.99,0,0.1521886605682205,1.2423281036789982,9,high,established
3051,5.5,29.4,0.591,0,0.030858231510462606,-1.022828240369765,5,low,established
3052,17.5,1.0,0.98,0,0.1409164439440559,-1.2773353232839106,9,high,new
3053,7.2,23.4,0.423,2,0.03530758665825227,0.33324819933570793,5,medium,established
3054,9.0,21.6,0.314,0,0.013216288693607333,-0.8594675592877634,4,medium,established
3055,9.9,16.6,0.552,4,0.06845679243072009,-0.40019780625089113,6,medium,new
3056,5.3,38.0,0.794,0,0.1656370920124873,-0.4426280083880293,9,low,established
3057,13.4,29.1,0.523,2,0.05250589983025579,-0.965126829094471,5,high,established
3058,14.6,22.9,0.99,0,-0.1128797562670421,1.4080438261557913,1,high,established
3059,16.5,23.1,0.831,0,-0.10037346745378031,-0.3583320288671964,1,high,established
3060,14.7,26.5,0.959,0,0.12736567713919852,-0.35494028646380393,8,high,established
3061,10.7,12.4,0.487,2,0.0637317174441449,0.5346346307673618,6,medium,new
3062,6.7,62.7,0.619,0,0.1261612050314225,-0.4876409571691981,8,medium,long_tenure
3063,14.9,12.8,0.776,0,0.08104194056194304,-1.8287011389143535,7,high,new
3064,4.1,21.0,0.589,0,0.17405935408463158,0.7182475361671211,10,low,established
3065,6.6,59.5,0.564,0,0.008980348862311438,-0.4842302674130641,4,medium,long_tenure
3066,10.9,54.1,0.47,0,-0.14159498423233466,1.903312048225495,1,medium,long_tenure
3067,4.6,25.8,0.461,0,0.04411824229384757,0.7539533959594296,5,low,established
3068,15.9,29.9,0.891,1,0.08174549687509813,-0.4406715067988587,7,high,established
3069,4.7,26.0,0.38,0,0.017531491311788553,0.47682577784358093,4,low,established
3070,7.7,44.2,0.711,1,0.17217359857732822,0.7529335993690429,9,medium,established
3071,18.6,21.7,0.874,1,0.07613049716259673,-0.4752211351821294,6,high,established
3072,0.4,16.6,0.558,0,0.04726499777470086,-0.911085564669451,5,low,new
3073,6.0,17.0,0.388,2,0.28187934435883816,-0.9154149042293375,10,low,new
3074,1.1,12.8,0.543,0,0.16696960527225949,-0.9482654402744133,9,low,new
3075,3.1,28.4,0.325,1,0.1145678876955508,0.32716637841722596,8,low,established
3076,0.9,12.4,0.265,0,0.21121157001412866,-0.8591898936815089,10,low,new
3077,7.1,48.8,0.549,1,-0.014294685271610836,-0.7702161361822961,3,medium,long_tenure
3078,7.4,44.6,0.466,2,0.13773901530529636,0.49665719411249426,9,medium,established
3079,13.4,28.9,0.454,1,-0.07979892713327853,-1.1873315725850169,1,high,established
3080,16.7,14.2,0.946,0,0.16583838330478365,1.0612906625441658,9,high,new
3081,17.2,24.3,0.871,2,0.09408305494751103,-0.9486428536864128,7,high,established
3082,13.0,8.0,0.916,0,0.025182053330153154,-0.33597366255157524,4,high,new
3083,11.0,25.4,0.648,2,0.01654066798964266,1.4280112854541642,4,medium,established
3084,8.9,25.7,0.245,0,0.10463531695821605,-1.023493791384629,8,medium,established
3085,6.8,3.5,0.493,1,0.08411949213420397,-1.0811864645735119,7,medium,new
3086,4.5,64.7,0.507,0,0.3299294421192819,0.6623226937297748,10,low,long_tenure
3087,14.7,6.9,0.837,2,0.049465500260058026,-1.202808075492659,5,high,new
3088,8.3,72.3,0.432,0,-0.11952580649160806,0.7558635879577038,1,medium,long_tenure
3089,7.4,37.6,0.662,2,0.15672810694320696,0.5802977199579298,9,medium,established
3090,11.3,27.0,0.244,1,0.046266108037579995,-0.6437833732025462,5,medium,established
3091,3.2,2.7,0.298,0,0.021965838811291816,0.38744842113830624,4,low,new
3092,4.4,20.8,0.306,0,0.16131068869806042,0.388343980791916,9,low,established
3093,2.9,7.9,0.416,1,0.09849249854663715,2.2965095792487005,7,low,new
3094,5.1,21.6,0.412,2,0.04503467367636126,-1.0065595598613515,5,low,established
3095,11.7,34.2,0.729,2,0.13466439932149843,0.7672541928682096,9,medium,established
3096,16.3,1.0,0.888,0,0.08663535801011218,-0.455360028598034,7,high,new
3097,15.4,30.3,0.99,0,0.08651137793587435,0.6301075012199011,7,high,established
3098,5.1,66.4,0.682,0,-0.13366814933725937,-0.4831986594746777,1,low,long_tenure
3099,19.3,11.8,0.796,0,0.0801814919948176,0.3942964354676743,7,high,new
3100,15.6,5.1,0.827,0,0.1165819026448646,-0.4755169277227266,8,high,new
3101,4.0,9.0,0.596,1,0.15390794344521025,-0.9805667866565586,9,low,new
3102,9.7,18.4,0.99,0,0.00043781665255361357,-0.6061769372574793,3,medium,established
3103,4.2,17.9,0.521,2,0.009073096614826076,-0.3764636227742527,4,low,new
3104,3.4,40.6,0.535,2,-0.10758865122311029,2.2953251673605664,1,low,established
3105,4.1,28.8,0.641,4,0.014230392831383689,0.35893061405559146,4,low,established
3106,11.7,31.7,0.627,3,0.08643025945660687,-1.4622204305813082,7,medium,established
3107,6.6,45.3,0.645,0,0.11764388824044382,0.942602256831002,8,medium,established
3108,14.1,26.7,0.777,2,0.15216425215568752,-1.1425048351205707,9,high,established
3109,19.8,18.1,0.849,1,0.04958285614445471,-0.6315242985548546,5,high,established
3110,2.6,17.5,0.456,0,0.2322185633677926,0.41528680535763796,10,low,new
3111,11.7,56.2,0.452,0,-0.10433660916472808,1.4135369564544282,1,medium,long_tenure
3112,20.3,19.9,0.743,0,0.05573850405769766,0.4512579324611943,6,high,established
3113,7.5,49.2,0.79,0,0.126940602032137,-1.173565861334037,8,medium,long_tenure
3114,6.2,32.7,0.658,3,0.1969642865752292,-0.7623129968408291,10,medium,established
3115,2.2,75.7,0.617,0,0.1354353291660379,0.7950862661832514,9,low,long_tenure
3116,10.0,38.5,0.599,5,0.05257531110117202,0.4825231678833879,5,medium,established
3117,13.4,29.0,0.751,2,0.0959906652426831,0.8795988158880486,7,high,established
3118,10.1,23.7,0.543,2,0.04423399881007362,-1.1517983622490027,5,medium,established
3119,14.5,13.5,0.74,1,0.08232413724899318,1.1017665141214192,7,high,new
3120,13.9,13.6,0.868,0,0.014079115081807784,1.2681429461319458,4,high,new
3121,14.5,22.6,0.975,0,-0.03380085579684617,0.46251564156567765,2,high,established
3122,4.5,71.5,0.69,0,0.19919936395266766,-0.6500117398571896,10,low,long_tenure
3123,6.5,63.5,0.815,1,0.06575655811130424,1.4258904748534607,6,medium,long_tenure
3124,6.0,72.5,0.672,0,0.07266646108385887,0.6719502287195245,6,low,long_tenure
3125,16.0,9.2,0.627,1,0.07189159803303902,-0.9508075598990642,6,high,new
3126,16.3,26.6,0.99,0,0.0850765302207912,-0.873016712051939,7,high,established
3127,6.1,43.2,0.498,1,-0.029249872360921383,0.49681317310478995,2,medium,established
3128,19.0,24.1,0.918,0,-0.020884071152384043,0.758460006499901,3,high,established
3129,8.6,32.6,0.601,1,-0.016659200666233758,-0.871820185272761,3,medium,established
3130,8.6,30.6,0.456,1,0.15067191783006637,0.46215030205321345,9,medium,established
3131,8.7,51.3,0.645,0,0.13100837884743743,0.8923272757083004,8,medium,long_tenure
3132,4.7,24.4,0.437,1,-0.06044758346768731,0.48108789494828336,2,low,established
3133,14.7,19.6,0.755,1,0.1695465438120917,-1.1099027710836975,9,high,established
3134,17.7,1.0,0.99,0,-0.009781437164066414,0.7800249002125048,3,high,new
3135,4.6,27.7,0.502,2,-0.08796145300546906,-0.5273128089732025,1,low,established
3136,6.8,7.0,0.436,0,-0.03773446869496688,2.1934235588844366,2,medium,new
3137,8.8,16.9,0.633,0,0.06021401968160878,0.6662749252818614,6,medium,new
3138,14.0,16.5,0.782,4,0.01196806135016368,0.8128896209399401,4,high,new
3139,6.2,13.2,0.526,1,0.16163120224016347,-1.2091655274317592,9,medium,new
3140,9.6,63.0,0.579,1,-0.1304763569732085,1.3129331432580322,1,medium,long_tenure
3141,9.2,62.8,0.684,1,0.061159544307315995,1.4127199553687544,6,medium,long_tenure
3142,14.8,6.2,0.947,0,-0.00642536818480836,-0.4381533824426587,3,high,new
3143,3.4,28.8,0.173,2,-0.07462327558744088,-1.1156323567366666,1,low,established
3144,14.4,6.8,0.743,0,0.09262124066141077,-0.5782344464542223,7,high,new
3145,2.9,49.5,0.605,2,-0.025905081750129264,-1.1068180370014922,3,low,long_tenure
3146,6.7,29.7,0.562,5,-0.04534492681155386,0.43254636250478395,2,medium,established
3147,4.2,7.9,0.65,0,0.14618753467823084,1.6985535703794221,9,low,new
3148,7.0,19.2,0.734,3,0.10228624806036404,-0.5432976787113545,7,medium,established
3149,5.7,35.8,0.406,1,-0.060273842414842585,0.501875019582456,2,low,established
3150,16.2,11.1,0.866,0,0.007144976676780425,0.4029748498055165,4,high,new
3151,16.5,1.0,0.99,0,0.057082270185888656,1.2863874554622488,6,high,new
3152,8.3,41.2,0.821,1,0.02028366624777839,0.8719629938555021,4,medium,established
3153,8.2,57.0,0.608,0,0.012813700609762124,-0.5547452120617463,4,medium,long_tenure
3154,15.3,23.8,0.99,1,-0.16704799453332203,-0.9523301575169665,1,high,established
3155,18.1,27.2,0.99,1,0.06177841121728979,0.606094894951634,6,high,established
3156,6.8,65.3,0.772,0,0.05131159753682367,-0.6752830380029173,5,medium,long_tenure
3157,17.0,44.8,0.911,0,0.2875435863775892,-1.8573553597623311,10,high,established
3158,12.5,1.0,0.826,0,0.05433414263290852,1.2768065180870625,6,high,new
3159,6.4,12.2,0.314,0,0.2021880983255072,1.424733249417548,10,medium,new
3160,6.5,58.9,0.497,0,-0.20777767990779267,0.5980891094844845,1,medium,long_tenure
3161,2.0,49.1,0.64,2,0.05748513804012984,0.4820816920133541,6,low,long_tenure
3162,1.4,43.6,0.431,0,-0.008959590566690082,-1.5692400424306985,3,low,established
3163,12.7,31.5,0.774,1,0.16563028408819916,1.0791164847559682,9,high,established
3164,7.7,21.5,0.7,1,0.0886999952689146,-0.8126353206451591,7,medium,established
3165,13.0,22.9,0.537,5,-0.09360773189442845,0.8412934583337753,1,high,established
3166,7.3,21.1,0.518,1,0.07800831979378184,-0.7333434447767,6,medium,established
3167,10.0,6.6,0.99,0,0.056979285678788884,0.9975070224013626,6,medium,new
3168,17.0,33.9,0.754,0,0.14504240791848771,0.7517532700801185,9,high,established
3169,13.0,13.1,0.926,0,0.11281800781291347,-0.3733960813812949,8,high,new
3170,11.2,29.7,0.525,1,-0.13334471824714353,-1.1605122833117167,1,medium,established
3171,3.4,31.3,0.347,0,0.04710143381720083,-0.8457444963209318,5,low,established
3172,8.3,11.0,0.429,2,-0.07098604601480303,1.652851343330585,1,medium,new
3173,12.2,31.6,0.597,2,0.00039054708034276715,0.5313768973493437,3,high,established
3174,6.2,8.8,0.334,0,0.18744922225634825,-0.7841381045132052,10,medium,new
3175,5.6,27.5,0.655,3,-0.02116470423239545,-0.5113589565796417,3,low,established
3176,13.0,9.0,0.895,0,0.05001355687326658,0.5514574729766119,5,high,new
3177,0.0,14.3,0.396,0,0.16184076657661867,-1.0991218528661513,9,low,new
3178,15.0,64.7,0.544,0,0.05572105611168509,-1.6412651169407722,6,high,long_tenure
3179,13.7,18.7,0.99,2,-0.10205798854635859,-1.0216479995179477,1,high,established
3180,11.2,59.4,0.721,0,-0.10033065388625181,-2.235331242211067,1,medium,long_tenure
3181,3.1,26.4,0.355,0,0.010182255267703789,0.39326038053485485,4,low,established
3182,13.1,5.6,0.75,1,0.033405526125324624,-0.581412027676431,5,high,new
3183,8.1,70.2,0.432,0,-0.010372829519851034,-0.4663727215754041,3,medium,long_tenure
3184,15.1,13.5,0.99,0,0.1074713198432606,-0.4700826446416295,8,high,new
3185,18.2,10.2,0.99,0,0.0664835078141249,-0.4740539958156518,6,high,new
3186,18.2,6.5,0.99,0,-0.17792276714373675,0.5305823385351001,1,high,new
3187,2.9,19.1,0.417,1,0.2640349048706771,0.4892964210932018,10,low,established
3188,0.6,44.4,0.519,0,0.07591170161144464,-0.8240681347714256,6,low,established
3189,12.8,15.2,0.99,1,0.11602127510478044,-0.46538248653202774,8,high,new
3190,9.8,2.3,0.892,0,0.19907968076600072,-0.666241949433268,10,medium,new
3191,15.3,27.0,0.861,0,0.12088219207756502,1.0917462109957543,8,high,established
3192,16.0,10.3,0.793,1,-0.057464643663153625,1.1933219308761938,2,high,new
3193,5.9,34.4,0.637,1,0.1130991538550509,-1.1151686926755378,8,low,established
3194,5.6,23.7,0.652,4,0.13038578233992773,0.4850280937565986,8,low,established
3195,9.0,46.4,0.545,5,0.0674031208220027,-0.6254974726794862,6,medium,established
3196,6.3,54.9,0.608,0,0.04303968742051716,2.1080117584484777,5,medium,long_tenure
3197,8.4,47.8,0.566,3,-0.07659962076890445,-1.2738567107196397,1,medium,established
3198,15.0,3.4,0.987,0,-0.06048675571374531,-0.4242053933750187,2,high,new
3199,16.7,12.5,0.749,0,0.13587506766578789,1.2558978691303802,9,high,new
3200,3.0,38.8,0.308,1,0.1471979060258772,0.5461649548821688,9,low,established
3201,3.2,24.0,0.311,1,0.05760171902504606,-0.7970408427023083,6,low,established
3202,0.0,49.3,0.414,1,0.04792752432590596,0.39553578014691415,5,low,long_tenure
3203,4.4,18.8,0.465,0,0.10328477866967614,2.2559776415144066,8,low,established
3204,9.2,34.1,0.472,2,-0.096154111475416,-1.0708413925638935,1,medium,established
3205,4.0,44.9,0.53,0,0.1787671062225003,0.5934937670678323,10,low,established
3206,13.2,43.8,0.801,0,-0.010347341274432814,-0.5581495120203426,3,high,established
3207,16.4,1.0,0.946,0,0.11070895844236145,0.5199366268154586,8,high,new
3208,15.6,6.5,0.99,2,0.060953251332659227,-0.712985835366328,6,high,new
3209,17.3,25.8,0.799,0,0.08726246304300679,-0.30191943475129945,7,high,established
3210,21.7,1.0,0.802,0,0.13965431730992214,0.578564225650758,9,high,new
3211,8.7,69.2,0.697,0,-0.05796962991260416,0.9986975689994145,2,medium,long_tenure
3212,3.0,37.3,0.586,1,0.15843982278610214,-0.9859250163637576,9,low,established
3213,5.7,46.2,0.332,3,0.1508413307437593,0.3122599516884617,9,low,established
3214,6.6,43.5,0.747,3,0.11218731397871821,1.4006129668352578,8,medium,established
3215,10.8,20.4,0.933,1,0.0871863891506816,1.124358243383217,7,medium,established
3216,9.1,38.3,0.507,1,0.15133207579922947,-1.1719051031495857,9,medium,established
3217,12.0,68.5,0.566,0,0.005092628350884221,-0.4384503267462368,3,medium,long_tenure
3218,13.6,10.5,0.99,0,-0.013783934253529999,0.6316392822894795,3,high,new
3219,13.6,2.3,0.883,0,0.04826514114160424,0.6068105611354961,5,high,new
3220,8.4,55.2,0.752,0,0.06487062321845098,1.224572683449734,6,medium,long_tenure
3221,13.6,15.5,0.836,1,0.05028273811612323,1.1996663411023967,5,high,new
3222,4.1,24.1,0.449,1,0.029545130431610462,-1.0451035906172481,4,low,established
3223,2.6,1.0,0.491,2,0.16248976878158294,0.47818039027156634,9,low,new
3224,7.9,28.4,0.809,3,0.07327548646285403,-1.5054122124385212,6,medium,established
3225,12.2,16.3,0.852,2,0.06793563431909402,0.7734597992181519,6,high,new
3226,6.7,28.6,0.452,0,0.0980870044105147,0.6839335275517852,7,medium,established
3227,12.3,50.5,0.655,1,0.00642420933522338,-1.3144965580457653,4,high,long_tenure
3228,15.7,18.2,0.744,0,-0.06105246757787779,-0.5921369641483422,2,high,established
3229,8.9,20.1,0.351,3,-0.03423573752584392,-1.339974575765868,2,medium,established
3230,9.7,40.2,0.53,0,-0.015295348014284678,1.3232698755678012,3,medium,established
3231,8.0,70.2,0.746,2,-0.021716606784524504,1.3598489076653169,3,medium,long_tenure
3232,20.7,5.6,0.99,1,0.0472239980117877,0.3802191380767485,5,high,new
3233,4.4,72.4,0.538,0,0.102700847123165,0.763087660838525,7,low,long_tenure
3234,18.3,32.8,0.766,1,0.03188833259554683,1.1616222130741383,5,high,established
3235,15.7,1.0,0.99,1,-0.033521007092865235,-0.5688767396303847,2,high,new
3236,13.0,22.6,0.838,0,0.020721418647132242,-1.878235265947747,4,high,established
3237,10.6,37.5,0.389,0,0.06262159775031369,-0.7895410288144799,6,medium,established
3238,22.4,28.2,0.99,1,0.0446319681412972,0.4064357991260991,5,high,established
3239,7.4,36.8,0.782,0,0.037138773574925316,-0.499475529869872,5,medium,established
3240,9.2,51.8,0.743,0,0.06992234588998,-0.36437801121103763,6,medium,long_tenure
3241,3.2,6.6,0.242,0,0.19978325424495885,0.48322048354870173,10,low,new
3242,8.2,37.3,0.452,4,-0.054238193502871845,0.49415605539386537,2,medium,established
3243,1.4,27.0,0.553,4,-0.08496212155239392,0.2620445100733167,1,low,established
3244,12.5,1.0,0.935,0,0.12677376624913933,1.1274593639022896,8,high,new
3245,21.0,12.4,0.814,0,0.13845160251675848,-0.43142344739166993,9,high,new
3246,8.9,40.6,0.552,1,0.022613731141180118,-1.5083313686415403,4,medium,established
3247,8.1,63.8,0.762,0,0.02644242278712337,0.8349168087117188,4,medium,long_tenure
3248,2.3,23.8,0.598,3,-0.03697936407233801,-0.3292145528327277,2,low,established
3249,5.0,17.6,0.429,2,-0.015645981505282805,0.5629733853212537,3,low,new
3250,3.9,49.3,0.564,0,0.13297104676869004,2.2930588899875706,9,low,long_tenure
3251,2.4,21.8,0.4,1,0.09672748259354792,-1.1676348504402978,7,low,established
3252,5.8,31.6,0.738,3,0.058287860054871694,-0.6259345478053887,6,low,established
3253,19.5,23.4,0.99,1,-0.012530577335073002,-1.448009476780105,3,high,established
3254,3.5,70.4,0.661,1,0.10169392705711863,1.9046273983751996,7,low,long_tenure
3255,12.8,17.0,0.842,1,0.18699667740421846,-0.38319864191692193,10,high,new
3256,0.0,35.1,0.549,0,0.03371489715630952,-0.7668988114672712,5,low,established
3257,13.6,11.5,0.99,1,0.03656475656694633,-0.890594167933382,5,high,new
3258,6.8,44.7,0.48,0,0.04802790683235259,-0.5924223022483817,5,medium,established
3259,11.6,36.7,0.564,1,-0.10733606122783095,-0.9244991297512231,1,medium,established
3260,15.4,17.5,0.99,2,-0.16190023743076618,-1.0047179054611275,1,high,new
3261,14.9,22.0,0.908,0,-0.08176446193512593,0.8493173437171988,1,high,established
3262,9.8,15.8,0.536,3,0.05254872058949411,-0.40441689293200767,5,medium,new
3263,14.8,37.5,0.92,0,0.11310646740143111,-0.6368958386263777,8,high,established
3264,14.5,70.5,0.681,0,-0.13938264432024436,-0.4058733458997337,1,high,long_tenure
