customer_id,age,tenure_months,annual_income,avg_balance,baseline_sessions_30d,digital_transaction_share,support_tickets_90d,product_count,prior_nps,missed_payment_flag,metro_flag,treated,true_propensity,true_retention_effect,pre_avg_active_days,post_avg_active_days,post_sessions_total,retained_30d,churned_30d
2496,37,19.9,88749.0,7163.28,11.7,0.457,0,3,-35.0,0,1,0,0.3178,0.03,1.26,1.57,42.71,0,1
2497,33,41.9,43683.0,3191.01,6.4,0.768,0,2,-16.0,0,1,0,0.31066,0.093,0.635,0.635,21.69,0,1
2498,22,27.4,95564.0,8365.51,15.7,0.826,0,2,61.0,0,1,0,0.39165,0.048,1.912,2.246,52.62,0,1
2499,22,30.7,96500.0,3993.35,3.0,0.347,2,1,37.0,0,1,0,0.3024,0.075,0.445,0.478,18.52,0,1
2500,40,72.2,293667.0,21577.81,6.5,0.692,0,6,30.0,0,1,0,0.23138,0.075,1.356,1.299,34.48,1,0
2501,27,13.2,86401.0,9685.13,16.1,0.962,0,2,60.0,0,1,1,0.5011,0.078,2.506,2.53,57.23,0,1
2502,38,28.5,49813.0,9373.81,8.7,0.582,3,3,19.0,0,0,1,0.5158,0.005,1.53,1.748,43.01,0,1
2503,29,14.2,66347.0,3560.22,7.3,0.392,0,1,-8.0,0,0,1,0.38644,0.105,0.141,0.343,13.12,1,0
2504,36,24.0,90782.0,5328.9,4.5,0.559,2,3,16.0,0,1,0,0.4356,0.075,0.471,0.364,16.13,1,0
2505,26,9.7,72256.0,6949.97,17.5,0.831,0,1,48.0,0,0,0,0.50626,0.078,2.442,2.634,50.27,1,0
2506,37,10.8,100723.0,5446.46,16.5,0.892,0,3,64.0,1,1,0,0.51742,0.078,2.393,2.532,56.37,0,1
2507,34,29.2,47033.0,2653.9,8.3,0.616,0,1,-6.0,0,1,0,0.29577,0.03,1.155,0.785,17.11,0,1
2508,40,36.2,65240.0,10891.62,3.7,0.283,2,3,16.0,0,0,1,0.26077,0.075,0.721,0.678,23.3,0,1
2509,39,35.8,36763.0,4965.29,8.2,0.54,0,3,-13.0,0,1,0,0.3655,0.03,1.73,1.716,36.69,0,1
2510,28,52.5,55705.0,12991.86,11.0,0.703,4,1,0.0,1,1,0,0.45349,0.005,2.18,1.769,43.66,1,0
2511,48,53.5,137772.0,30302.42,7.1,0.698,1,3,57.0,0,0,0,0.35298,0.075,0.867,0.895,30.45,1,0
2512,40,39.9,125104.0,43004.28,9.3,0.738,0,5,62.0,0,1,1,0.2676,0.03,2.593,2.629,61.03,1,0
2513,28,24.6,53494.0,10032.23,22.3,0.754,0,3,67.0,0,1,0,0.43225,0.048,2.911,2.73,55.41,0,1
2514,24,6.7,66409.0,3674.99,13.4,0.935,1,3,25.0,0,1,1,0.51799,0.078,1.321,1.526,36.39,1,0
2515,32,12.7,83075.0,6654.35,20.1,0.869,0,2,35.0,0,0,0,0.50868,0.078,2.158,1.155,29.09,0,1
2516,26,1.0,57642.0,3565.22,3.2,0.68,0,1,29.0,0,1,0,0.27004,0.105,1.495,1.474,37.87,0,1
2517,29,5.2,77261.0,2966.05,19.6,0.989,1,3,55.0,0,1,0,0.4862,0.078,3.226,2.77,66.82,1,0
2518,33,1.0,92607.0,10194.43,17.9,0.898,0,2,39.0,1,1,1,0.45365,0.078,2.2,2.483,61.65,1,0
2519,44,25.8,65629.0,12701.42,10.6,0.621,1,3,-25.0,0,1,0,0.30635,0.03,2.191,1.74,36.21,0,1
2520,24,11.3,109696.0,3392.68,15.6,0.906,1,2,-30.0,0,1,1,0.61913,0.078,2.46,2.361,51.8,1,0
2521,29,17.1,58185.0,9220.35,15.3,0.977,1,2,14.0,1,0,1,0.54476,0.078,1.437,1.949,40.83,0,1
2522,39,45.9,121174.0,4660.02,7.1,0.496,4,2,-14.0,1,1,1,0.44439,0.05,1.128,1.463,31.78,0,1
2523,60,70.1,186377.0,31403.79,8.0,0.79,0,4,28.0,0,0,0,0.31541,0.048,0.478,0.446,16.61,0,1
2524,28,11.5,65402.0,6052.35,8.5,0.444,5,3,-0.0,0,1,0,0.47591,0.035,0.925,0.749,21.94,0,1
2525,29,29.3,54567.0,4888.89,5.0,0.453,1,1,21.0,0,0,0,0.25647,0.075,0.591,0.419,20.45,0,1
2526,49,17.3,80363.0,3294.59,12.2,0.809,2,3,87.0,0,0,0,0.48,0.078,2.461,1.943,45.11,0,1
2527,33,20.8,69351.0,4911.73,4.6,0.435,1,1,-5.0,0,1,1,0.34727,0.075,1.0,1.201,30.98,0,1
2528,22,21.7,79286.0,4415.02,7.9,0.539,1,2,-27.0,0,1,0,0.38791,0.075,0.487,0.624,15.79,0,1
2529,31,24.5,41082.0,2350.67,7.0,0.242,1,1,-8.0,0,1,0,0.28576,0.075,1.884,1.183,31.13,0,1
2530,19,22.7,81026.0,26278.68,9.1,0.571,2,2,24.0,0,1,0,0.40373,0.03,0.37,0.131,12.6,0,1
2531,40,28.8,40658.0,4928.52,15.9,0.432,3,3,-8.0,0,1,1,0.54668,0.005,0.986,1.211,27.37,0,1
2532,44,45.2,68634.0,3201.38,7.4,0.559,5,2,11.0,1,0,0,0.53904,0.05,1.727,1.352,45.43,0,1
2533,32,22.6,106615.0,13955.95,8.8,0.431,1,3,-19.0,0,1,1,0.43061,0.03,1.38,1.331,36.19,0,1
2534,26,3.6,51831.0,1112.89,12.1,0.918,0,3,34.0,0,0,0,0.36127,0.078,0.671,0.866,26.24,1,0
2535,41,21.3,38311.0,7911.31,3.4,0.383,1,1,-23.0,0,0,1,0.29304,0.075,0.329,0.9,24.18,0,1
2536,26,17.4,76423.0,8547.01,13.8,0.672,3,1,-14.0,0,1,1,0.57304,0.035,1.053,0.688,31.03,1,0
2537,26,1.3,85811.0,1186.58,3.5,0.565,1,1,10.0,0,1,0,0.29843,0.105,1.19,0.694,22.54,0,1
2538,47,57.9,150673.0,17274.54,3.9,0.641,0,5,50.0,0,0,0,0.26152,0.075,1.475,1.266,28.91,1,0
2539,24,33.4,45444.0,1555.69,18.4,0.99,2,3,55.0,0,1,0,0.59871,0.048,2.338,2.093,43.21,0,1
2540,47,61.5,87602.0,41042.57,9.1,0.792,0,4,72.0,0,1,0,0.27248,0.048,1.639,1.657,41.49,1,0
2541,40,64.1,141691.0,13507.45,10.2,0.539,0,4,31.0,0,1,0,0.29481,0.03,0.728,0.794,30.8,0,1
2542,51,36.4,100369.0,44349.16,7.2,0.798,3,5,39.0,0,0,1,0.39853,0.068,2.015,2.33,49.1,0,1
2543,48,67.3,143188.0,26248.27,5.3,0.636,1,3,34.0,0,1,0,0.25426,0.075,1.563,1.535,36.09,1,0
2544,33,17.1,80130.0,3303.86,15.5,0.792,0,2,31.0,0,1,1,0.49317,0.078,1.281,1.639,39.05,1,0
2545,39,23.0,63082.0,11139.71,10.5,0.623,5,3,-0.0,0,0,0,0.50934,0.005,1.401,1.386,33.67,0,1
2546,50,64.2,225256.0,47991.23,7.8,0.632,0,3,29.0,0,1,0,0.30279,0.075,0.944,1.033,29.74,1,0
2547,25,24.0,69197.0,6317.88,5.5,0.275,1,1,42.0,0,1,1,0.24399,0.075,0.783,1.047,30.32,0,1
2548,32,3.3,105411.0,2980.59,14.6,0.779,0,2,29.0,0,1,1,0.3841,0.078,2.107,2.321,48.12,0,1
2549,47,66.0,176940.0,31385.93,9.1,0.82,0,5,28.0,0,1,1,0.3485,0.048,2.596,2.718,58.02,1,0
2550,28,30.4,72982.0,2977.59,16.0,0.931,2,2,20.0,1,1,1,0.6133,0.048,1.518,1.811,47.26,0,1
2551,45,28.3,68317.0,8894.06,7.1,0.753,3,1,-2.0,1,1,0,0.46593,0.068,1.335,1.067,30.3,0,1
2552,44,51.6,127345.0,19295.03,8.4,0.594,0,3,9.0,0,1,0,0.28659,0.03,1.95,1.614,42.1,1,0
2553,47,28.9,86536.0,6072.55,8.0,0.502,1,2,-8.0,0,1,1,0.34463,0.03,1.358,1.56,39.91,0,1
2554,45,32.3,49498.0,2284.76,6.2,0.245,2,1,-12.0,0,1,0,0.34396,0.075,1.27,1.206,29.34,0,1
2555,34,1.3,121085.0,5445.35,18.4,0.99,0,3,25.0,0,1,0,0.48564,0.078,2.494,2.074,49.31,0,1
2556,31,37.9,58867.0,8015.38,10.4,0.635,0,3,-23.0,0,1,0,0.45298,0.03,1.954,1.48,36.99,0,1
2557,18,7.9,80531.0,6253.7,11.6,0.855,0,2,58.0,0,1,1,0.31854,0.078,2.09,2.237,51.61,0,1
2558,37,18.9,71442.0,4197.67,13.4,0.813,0,2,42.0,0,1,0,0.31357,0.048,1.113,0.977,26.95,0,1
2559,50,55.2,122185.0,21952.84,6.3,0.764,1,5,32.0,0,1,0,0.30035,0.093,1.077,0.715,25.51,0,1
2560,24,9.2,136629.0,5095.77,13.8,0.88,1,3,55.0,0,1,1,0.33954,0.078,2.53,2.892,69.5,1,0
2561,46,49.3,63951.0,4407.34,7.5,0.572,5,2,-21.0,1,1,1,0.50822,0.05,0.488,0.581,17.44,0,1
2562,32,14.1,66313.0,11581.33,11.5,0.524,1,2,-45.0,0,0,1,0.41016,0.06,0.817,1.0,26.31,0,1
2563,32,27.8,49315.0,2491.94,6.4,0.385,1,2,-11.0,0,1,0,0.32216,0.075,1.244,1.42,30.86,1,0
2564,53,82.8,139538.0,36549.72,6.9,0.701,0,4,29.0,0,1,0,0.23915,0.075,1.079,1.094,30.74,1,0
2565,30,39.2,70057.0,9229.98,10.6,0.434,2,3,-9.0,1,1,0,0.46484,0.03,1.076,1.611,36.41,1,0
2566,48,46.0,102008.0,90625.94,8.9,0.649,0,3,45.0,0,1,0,0.25205,0.03,1.317,1.421,37.1,0,1
2567,37,1.0,67772.0,5766.74,15.9,0.99,0,2,41.0,0,0,1,0.44706,0.078,1.268,1.978,45.78,1,0
2568,30,7.0,89599.0,4719.34,19.1,0.891,0,3,63.0,0,1,0,0.4984,0.078,3.239,3.051,69.21,1,0
2569,47,32.9,95007.0,5100.82,7.2,0.706,1,2,-1.0,0,1,1,0.25336,0.075,0.487,0.934,24.65,0,1
2570,43,24.7,59384.0,5053.91,4.6,0.577,2,1,-17.0,0,1,0,0.39251,0.075,1.447,1.165,24.84,1,0
2571,29,1.0,77220.0,3775.16,13.2,0.99,0,2,-4.0,0,1,1,0.35925,0.078,1.905,2.171,50.24,1,0
2572,22,20.5,65313.0,2967.97,6.3,0.531,4,2,-27.0,1,0,1,0.53179,0.05,0.28,0.601,18.68,1,0
2573,27,12.3,51515.0,2642.71,0.8,0.426,3,3,13.0,0,1,0,0.35996,0.08,0.668,0.654,17.79,0,1
2574,40,19.8,46028.0,3397.64,1.8,0.468,0,1,17.0,0,1,1,0.25363,0.075,0.549,1.083,32.03,0,1
2575,27,54.8,47293.0,4699.3,9.2,0.538,3,2,-10.0,0,1,0,0.38381,0.005,1.081,0.368,12.41,0,1
2576,36,19.8,59561.0,7408.47,8.2,0.535,3,4,-6.0,0,0,1,0.45731,0.005,0.788,1.195,37.39,1,0
2577,40,19.3,91905.0,7636.79,8.3,0.528,2,2,17.0,0,1,1,0.33803,0.03,1.522,1.877,42.59,0,1
2578,45,8.4,52612.0,2892.94,3.7,0.71,1,2,10.0,0,1,0,0.40947,0.105,1.141,0.695,23.35,0,1
2579,25,23.6,69221.0,10040.18,20.8,0.87,0,2,51.0,0,1,0,0.52023,0.048,1.927,1.658,44.8,1,0
2580,30,21.5,53456.0,1279.03,1.4,0.548,2,2,40.0,0,0,0,0.25003,0.075,0.141,0.102,9.51,0,1
2581,29,5.2,106357.0,16878.64,12.6,0.804,1,4,10.0,0,1,1,0.53699,0.078,2.126,2.056,42.5,1,0
2582,37,17.6,45919.0,2936.65,2.2,0.617,1,2,42.0,0,0,0,0.28612,0.105,0.446,0.096,14.63,1,0
2583,28,6.5,81903.0,6561.47,15.8,0.858,1,2,-5.0,0,1,0,0.45862,0.078,1.645,1.573,36.83,1,0
2584,36,19.6,74608.0,4889.9,17.4,0.906,1,1,28.0,1,1,0,0.61925,0.048,1.493,1.782,44.63,0,1
2585,23,48.2,77407.0,1465.45,17.7,0.698,0,2,33.0,1,0,1,0.54114,0.03,2.182,2.64,59.54,0,1
2586,50,68.6,147412.0,16102.27,10.6,0.763,1,4,3.0,0,1,1,0.34814,0.048,2.206,1.858,45.95,0,1
2587,52,60.9,140146.0,22758.91,7.7,0.787,1,3,31.0,0,0,0,0.33603,0.093,2.219,1.591,39.1,0,1
2588,26,8.0,94146.0,8584.82,14.9,0.769,0,1,43.0,0,1,1,0.41281,0.078,1.925,2.422,55.01,0,1
2589,55,45.9,136914.0,13012.72,12.4,0.769,0,3,48.0,0,1,1,0.36493,0.048,1.773,1.956,48.6,1,0
2590,50,70.8,221016.0,18347.74,0.5,0.493,1,4,47.0,1,1,1,0.26841,0.075,1.134,1.38,32.08,0,1
2591,41,30.2,59713.0,3339.31,4.7,0.5,1,2,13.0,0,1,1,0.34421,0.075,1.701,1.246,33.67,0,1
2592,36,16.4,37248.0,4079.48,5.7,0.398,0,1,31.0,0,1,0,0.19291,0.105,1.169,1.159,31.36,1,0
2593,41,45.6,85542.0,10667.59,14.1,0.737,3,3,4.0,0,1,1,0.47663,0.005,2.346,2.819,59.28,0,1
2594,25,16.3,84487.0,2373.76,11.5,0.927,0,1,38.0,0,1,0,0.44042,0.078,2.101,1.846,46.13,0,1
2595,25,25.3,76671.0,1592.62,14.9,0.99,0,2,46.0,0,1,0,0.38417,0.048,2.344,2.872,63.68,1,0
2596,44,25.6,55007.0,4258.86,0.8,0.566,0,1,-2.0,0,1,0,0.26379,0.075,0.118,0.114,11.05,1,0
2597,33,13.9,42939.0,11422.76,11.1,0.868,0,4,21.0,0,1,0,0.34611,0.078,0.859,0.936,22.16,0,1
2598,42,50.5,81582.0,25566.68,7.4,0.637,0,4,42.0,0,1,0,0.29715,0.075,0.94,0.647,20.94,1,0
2599,36,20.3,92053.0,1425.56,6.7,0.308,1,2,-18.0,0,0,0,0.33035,0.075,0.944,0.673,23.56,0,1
2600,18,32.1,50373.0,2268.66,7.8,0.397,1,2,6.0,0,1,1,0.35015,0.075,1.404,1.488,38.86,0,1
2601,45,55.9,179105.0,41341.9,6.6,0.852,1,6,-10.0,0,1,1,0.37205,0.093,1.93,1.874,49.82,1,0
2602,45,36.3,46705.0,6875.05,10.8,0.673,3,2,-7.0,0,0,1,0.39992,0.005,2.166,2.071,52.03,0,1
2603,48,49.0,104022.0,79870.92,7.5,0.525,1,3,20.0,0,1,0,0.40984,0.075,1.427,0.808,19.05,0,1
2604,36,31.4,70865.0,5473.09,6.0,0.609,1,3,21.0,0,0,0,0.25826,0.075,1.176,0.839,27.1,0,1
2605,18,19.8,73926.0,5072.82,19.1,0.943,0,1,40.0,0,1,1,0.61295,0.048,2.381,2.608,66.63,1,0
2606,26,1.6,87874.0,1263.35,15.5,0.99,1,3,42.0,1,1,0,0.43756,0.078,3.003,2.542,56.81,1,0
2607,40,28.3,71735.0,5101.17,11.9,0.644,0,2,-7.0,0,1,1,0.38143,0.03,1.756,2.186,50.18,0,1
2608,32,27.2,71856.0,3151.45,12.7,0.946,1,3,32.0,1,1,0,0.41484,0.048,1.914,1.41,35.33,1,0
2609,45,15.9,59923.0,4924.1,10.8,0.37,2,1,-19.0,0,0,0,0.51676,0.06,1.749,1.055,30.19,1,0
2610,48,49.1,99970.0,36225.73,10.8,0.762,0,6,23.0,0,0,1,0.28553,0.048,1.896,2.424,54.41,0,1
2611,34,21.2,86165.0,3441.99,7.0,0.182,0,1,8.0,0,1,0,0.21937,0.075,1.719,1.051,27.21,0,1
2612,26,47.6,90081.0,1010.52,1.3,0.542,1,1,-1.0,0,1,0,0.26161,0.075,0.857,0.779,19.26,0,1
2613,48,53.9,104251.0,53985.99,7.4,0.651,0,5,43.0,0,1,1,0.33009,0.075,1.791,2.101,45.59,1,0
2614,26,27.9,43791.0,3031.61,5.3,0.522,1,1,-24.0,0,1,0,0.39975,0.075,0.866,0.626,15.56,0,1
2615,18,19.1,69188.0,5677.69,17.2,0.917,1,3,16.0,0,1,1,0.50034,0.048,1.497,1.599,40.63,0,1
2616,41,54.9,151286.0,51928.77,8.3,0.755,0,3,70.0,0,0,0,0.25216,0.048,1.476,1.058,31.13,1,0
2617,40,17.9,72359.0,2733.4,19.9,0.902,0,2,36.0,0,1,1,0.51684,0.078,2.448,3.141,63.17,1,0
2618,33,16.6,67519.0,6799.85,1.0,0.461,0,1,-9.0,0,1,0,0.25031,0.105,1.246,0.594,19.87,0,1
2619,37,17.7,58221.0,2735.86,3.9,0.475,1,1,10.0,0,1,1,0.30465,0.105,0.508,0.781,22.2,0,1
2620,31,2.1,57202.0,8018.63,0.0,0.637,2,1,25.0,0,0,0,0.31223,0.105,1.77,1.073,23.3,0,1
2621,22,21.7,113190.0,1677.92,6.2,0.496,1,2,22.0,0,1,1,0.34445,0.075,0.611,0.683,20.68,0,1
2622,42,32.8,51200.0,7640.57,6.0,0.285,0,1,-4.0,0,0,1,0.28181,0.075,1.116,1.128,31.81,1,0
2623,18,16.7,118335.0,2500.49,25.0,0.838,0,2,34.0,0,1,1,0.62674,0.078,2.561,2.733,64.41,1,0
2624,31,35.1,87199.0,15726.07,7.3,0.496,3,2,4.0,0,0,1,0.36658,0.05,0.775,1.233,34.87,1,0
2625,38,38.0,82498.0,4309.19,9.9,0.729,3,3,-2.0,0,1,0,0.43111,0.005,0.515,0.637,23.09,0,1
2626,51,61.3,82039.0,63593.88,8.7,0.561,0,3,35.0,0,1,1,0.26134,0.03,0.702,0.999,23.11,0,1
2627,33,23.5,72606.0,6321.05,8.1,0.836,2,3,-25.0,0,1,1,0.44655,0.048,0.852,1.416,36.06,1,0
2628,36,56.2,120095.0,50932.46,8.4,0.659,0,3,24.0,0,1,0,0.32674,0.03,2.003,1.773,42.25,1,0
2629,23,1.0,76413.0,4383.01,16.7,0.946,0,2,39.0,0,1,0,0.41583,0.078,2.41,1.967,46.62,0,1
2630,24,12.8,57039.0,2213.95,10.7,0.762,0,3,72.0,0,1,1,0.399,0.078,1.379,1.487,39.86,1,0
2631,24,17.8,93216.0,730.62,16.5,0.99,0,1,41.0,0,1,1,0.43884,0.078,2.42,2.927,60.76,1,0
2632,56,82.6,180044.0,163312.42,8.3,0.591,1,3,97.0,0,0,0,0.28397,0.03,1.927,1.37,32.64,1,0
2633,27,28.3,80919.0,3145.83,9.2,0.348,2,1,5.0,0,0,0,0.50743,0.03,1.531,1.204,34.61,1,0
2634,40,20.6,64941.0,1180.75,8.6,0.555,2,3,-40.0,0,0,1,0.49618,0.03,0.976,0.721,21.69,1,0
2635,39,13.7,54088.0,9738.99,6.9,0.742,3,3,-1.0,0,0,1,0.49446,0.08,0.399,0.397,17.12,0,1
2636,56,59.5,151746.0,50097.31,8.7,0.691,1,3,54.0,0,1,0,0.35543,0.03,2.095,2.187,52.05,1,0
2637,48,71.7,221715.0,20104.29,8.2,0.542,0,5,43.0,0,1,0,0.23159,0.03,1.387,1.264,32.78,1,0
2638,35,13.4,77437.0,2839.55,15.6,0.842,0,3,48.0,0,1,0,0.43566,0.078,2.494,2.273,54.67,1,0
2639,34,28.5,66664.0,2961.56,1.0,0.585,2,1,3.0,0,1,1,0.28058,0.075,0.317,1.128,25.93,0,1
2640,32,13.8,71329.0,9833.19,15.6,0.874,1,1,39.0,0,1,0,0.43967,0.078,2.154,2.116,47.33,0,1
2641,27,39.6,62849.0,8537.05,7.4,0.652,1,2,-52.0,0,1,1,0.40372,0.075,0.148,0.563,21.07,1,0
2642,18,2.8,70476.0,7765.64,3.9,0.519,0,2,26.0,0,1,0,0.28132,0.105,0.536,0.45,27.83,0,1
2643,41,50.3,69967.0,16688.74,11.0,0.214,1,3,-15.0,0,0,0,0.34979,0.03,1.909,1.735,40.89,1,0
2644,38,8.7,65791.0,2585.46,2.7,0.569,0,1,32.0,0,1,1,0.26679,0.105,1.7,1.575,44.91,0,1
2645,32,25.5,87161.0,1621.31,15.4,0.806,0,1,34.0,0,1,1,0.39624,0.048,2.612,3.049,65.02,1,0
2646,31,18.7,64804.0,2589.01,6.0,0.39,3,2,9.0,0,1,1,0.43399,0.05,1.095,1.35,32.66,0,1
2647,45,20.6,68591.0,4224.18,3.8,0.599,1,1,34.0,0,0,1,0.2669,0.075,1.486,1.251,32.39,0,1
2648,32,19.1,46863.0,3119.1,11.5,0.589,1,1,35.0,0,1,1,0.39266,0.03,1.884,2.394,53.22,1,0
2649,41,34.1,56254.0,12083.22,9.7,0.644,2,2,8.0,0,1,1,0.47066,0.03,1.65,2.207,52.35,0,1
2650,39,27.5,58325.0,5258.44,1.1,0.51,0,1,-26.0,1,1,0,0.33858,0.075,0.91,0.796,23.95,0,1
2651,47,34.7,58705.0,4236.22,2.2,0.538,2,1,-14.0,0,0,1,0.32326,0.075,0.92,1.306,30.96,1,0
2652,47,78.9,119848.0,26756.36,5.5,0.797,3,3,47.0,0,1,0,0.25221,0.068,1.657,1.546,38.87,1,0
2653,30,26.0,62967.0,4206.1,2.3,0.601,2,1,-3.0,1,1,0,0.36802,0.075,0.575,0.125,14.61,1,0
2654,25,42.6,75396.0,12828.6,5.9,0.442,0,1,11.0,0,0,0,0.3583,0.075,0.378,0.486,18.07,0,1
2655,60,63.1,190163.0,12149.82,5.0,0.559,0,4,38.0,0,0,0,0.21774,0.075,0.431,0.33,17.79,0,1
2656,38,34.9,86388.0,4117.92,3.6,0.402,0,1,15.0,0,0,0,0.23777,0.075,0.467,0.134,7.12,1,0
2657,52,67.1,96762.0,105271.01,11.1,0.654,1,4,14.0,0,0,0,0.35369,0.03,1.397,1.255,32.99,1,0
2658,60,24.4,52597.0,3728.32,7.6,0.584,2,2,11.0,0,1,0,0.40666,0.075,1.863,1.595,40.92,0,1
2659,31,18.2,70283.0,8626.1,17.8,0.789,0,2,34.0,0,1,0,0.4118,0.048,2.984,3.055,65.76,1,0
2660,20,22.0,77665.0,9408.78,11.5,0.948,1,1,55.0,0,1,0,0.44994,0.048,1.931,1.706,42.09,1,0
2661,34,21.6,55322.0,1148.74,3.5,0.258,0,2,6.0,0,0,0,0.25646,0.075,0.842,0.191,11.5,0,1
2662,42,67.0,118871.0,50844.45,5.6,0.649,0,6,70.0,0,1,0,0.16077,0.075,1.463,1.216,37.22,0,1
2663,46,72.4,127111.0,26826.24,8.8,0.656,0,5,62.0,0,0,0,0.15866,0.03,1.459,1.486,33.88,1,0
2664,26,15.7,86594.0,4326.62,13.2,0.913,0,3,85.0,0,1,1,0.34196,0.078,2.69,3.271,72.73,1,0
2665,45,26.7,96376.0,25907.06,13.6,0.734,0,3,65.0,0,1,0,0.29491,0.03,1.784,1.748,39.18,1,0
2666,25,42.1,111079.0,7041.77,0.1,0.509,0,1,7.0,0,0,0,0.22851,0.075,0.294,0.137,9.17,0,1
2667,46,18.4,59335.0,2789.14,7.6,0.674,0,1,-0.0,0,1,0,0.32007,0.075,1.86,1.149,35.77,0,1
2668,31,6.1,100934.0,3329.84,18.4,0.843,1,3,22.0,0,1,0,0.55351,0.078,2.361,2.153,47.3,1,0
2669,36,17.5,61563.0,5985.25,9.8,0.621,0,3,-3.0,0,0,1,0.38449,0.06,0.907,1.711,40.96,1,0
2670,54,58.0,161149.0,25638.43,8.1,0.664,0,4,34.0,0,0,1,0.23323,0.03,1.406,1.332,30.33,0,1
2671,41,24.2,73972.0,3965.94,14.0,0.609,1,1,-9.0,0,1,0,0.42399,0.03,2.674,2.085,53.78,0,1
2672,51,53.2,173919.0,23543.48,14.7,0.501,0,3,18.0,0,1,0,0.31537,0.03,1.241,1.543,34.67,1,0
2673,54,53.8,130793.0,34543.56,7.4,0.51,0,5,41.0,0,1,1,0.29082,0.075,0.648,0.759,19.37,0,1
2674,50,68.4,209804.0,41620.13,8.4,0.641,1,4,27.0,0,1,0,0.29455,0.03,1.393,0.823,25.75,1,0
2675,43,55.4,48125.0,17497.66,7.5,0.417,4,2,-17.0,0,0,1,0.49114,0.05,0.513,0.887,26.71,0,1
2676,54,71.8,178321.0,37426.24,4.8,0.603,0,5,37.0,0,1,1,0.27662,0.075,0.723,0.834,22.66,1,0
2677,50,75.5,142495.0,23507.76,9.3,0.569,0,5,33.0,0,1,1,0.25392,0.03,1.266,1.709,45.75,1,0
2678,33,17.5,44817.0,1554.94,5.2,0.397,0,1,-17.0,0,1,1,0.26541,0.105,1.681,2.126,50.95,1,0
2679,46,23.3,99943.0,3632.89,0.2,0.555,1,2,-5.0,0,1,0,0.24054,0.075,0.434,0.153,13.92,0,1
2680,46,67.1,227330.0,29649.49,9.2,0.521,2,5,44.0,1,1,0,0.40585,0.03,0.81,0.71,26.14,0,1
2681,38,14.1,33703.0,2840.01,5.3,0.526,2,3,9.0,0,1,0,0.35801,0.105,1.626,1.012,26.99,0,1
2682,38,16.9,61884.0,3558.21,2.9,0.367,1,1,-27.0,0,1,0,0.2724,0.105,0.408,0.502,16.89,0,1
2683,25,26.3,91952.0,6307.13,14.2,0.851,0,2,57.0,0,1,1,0.43044,0.048,1.778,2.101,46.35,1,0
2684,32,44.1,81120.0,9533.1,10.1,0.641,1,3,-9.0,0,0,1,0.42535,0.03,1.44,2.159,50.53,0,1
2685,27,16.8,114426.0,4027.88,20.3,0.87,0,2,24.0,0,1,0,0.44842,0.078,1.921,1.841,43.34,1,0
2686,32,7.7,83982.0,1781.96,5.6,0.332,1,1,-3.0,0,0,1,0.33942,0.105,0.445,0.478,18.54,0,1
2687,19,12.5,81641.0,3021.54,18.1,0.859,2,1,47.0,0,1,1,0.5685,0.078,2.532,3.125,70.96,1,0
2688,33,13.7,133151.0,13885.02,6.8,0.395,2,2,-50.0,0,1,1,0.50499,0.105,0.633,0.902,21.08,0,1
2689,31,16.9,97874.0,3416.94,14.9,0.942,0,2,52.0,1,0,0,0.4647,0.078,1.799,1.62,41.17,0,1
2690,58,65.1,125508.0,13340.55,9.6,0.299,0,3,53.0,0,1,1,0.23014,0.03,0.566,0.74,22.91,1,0
2691,39,18.8,50826.0,6374.69,0.8,0.528,0,2,27.0,0,1,0,0.25983,0.075,0.336,0.417,19.11,0,1
2692,31,64.9,193051.0,17343.02,8.6,0.708,1,5,56.0,0,1,0,0.35648,0.03,1.222,1.438,35.85,0,1
2693,39,27.0,47629.0,3069.53,5.8,0.606,1,1,-5.0,0,0,0,0.35942,0.075,0.335,0.088,9.5,1,0
2694,31,25.1,52821.0,4128.31,4.4,0.67,1,1,30.0,0,1,0,0.31815,0.075,1.589,1.519,34.98,0,1
2695,38,7.6,55304.0,3006.28,5.4,0.533,1,1,15.0,0,1,1,0.30474,0.105,1.031,1.492,37.63,0,1
2696,29,13.0,83660.0,898.78,16.2,0.831,0,2,28.0,0,1,0,0.42746,0.078,1.67,1.661,32.85,0,1
2697,34,26.9,55997.0,3866.81,2.8,0.669,1,2,19.0,1,0,0,0.33721,0.075,1.496,1.363,40.48,0,1
2698,28,34.9,53258.0,10657.66,12.8,0.769,1,2,52.0,0,1,0,0.42404,0.048,1.788,1.519,35.46,0,1
2699,49,58.7,188862.0,53355.76,7.8,0.431,1,3,63.0,0,1,1,0.27582,0.075,1.559,2.299,51.04,0,1
2700,44,28.6,52897.0,754.29,8.0,0.634,1,2,33.0,0,1,0,0.30314,0.03,1.719,1.231,29.58,0,1
2701,38,41.5,124219.0,31885.47,11.8,0.656,2,3,-21.0,0,1,0,0.49836,0.03,2.11,1.824,43.38,0,1
2702,46,28.6,78159.0,3379.2,8.1,0.384,2,2,-2.0,0,0,0,0.35997,0.03,1.378,0.752,25.49,0,1
2703,56,75.8,194299.0,15875.28,7.0,0.491,0,3,40.0,0,1,1,0.21955,0.075,2.08,2.146,56.55,1,0
2704,40,36.4,69956.0,4986.99,3.3,0.491,3,2,15.0,0,1,0,0.3809,0.05,0.544,0.294,14.95,0,1
